,URI,birthDate,birthPlace_label,birthPlace,office,mayorCity,termStart,termEnd,name,birthPlaceLat,birthPlaceLon,cityLat,cityLon,gender,distance,startAge,endAge,termLength
280,http://dbpedia.org/resource/Bob_Holcomb,1922-03-01,{California|San Bernardino California|United States},"{http://dbpedia.org/resource/California|http://dbpedia.org/resource/San_Bernardino,_California|http://dbpedia.org/resource/United_States}",Mayor of San Bernardino,San Bernardino,1971.0,1985.0,Bob Holcomb,,,34.099998,-117.300003,male,,49.0,63.0,14.0
281,http://dbpedia.org/resource/Bob_Kilger,1944-06-29,{Cornwall Ontario|Ontario},"{http://dbpedia.org/resource/Cornwall,_Ontario|http://dbpedia.org/resource/Ontario}",Mayor ofCornwall Ontario,Cornwall Ontario,1988.0,2000.0,Bob Kilger,45.0275,-74.739998,,,male,,44.0,56.0,12.0
282,http://dbpedia.org/resource/Bob_Kiss,1947-04-01,Kenosha Wisconsin,"http://dbpedia.org/resource/Kenosha,_Wisconsin",Mayor of Burlington,Burlington,,,Bob Kiss,42.582221999999994,-87.845558,,,male,,,,
283,http://dbpedia.org/resource/Bob_Yousefian,1957-12-24,Iran,http://dbpedia.org/resource/Iran,Mayor ofGlendale California,Glendale California,,,Bob Yousefian,,,,,male,,,,
284,http://dbpedia.org/resource/Bodo_Klimpel,1963-11-12,{Odisha|Rourkela},{http://dbpedia.org/resource/Odisha|http://dbpedia.org/resource/Rourkela},Mayor ofHaltern am See,Haltern am See,,,Bodo Klimpel,,,,,male,,,,
285,http://dbpedia.org/resource/Bojan_Šrot,1960-02-09,{Slovenia|Celje|Socialist Federal Republic of Yugoslavia|Socialist Republic of Slovenia},{http://dbpedia.org/resource/Slovenia|http://dbpedia.org/resource/Celje|http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia|http://dbpedia.org/resource/Socialist_Republic_of_Slovenia},Mayor ofCeljeSlovenia,CeljeSlovenia,1998.0,,Bojan Šrot,,,,,male,,38.0,,
286,http://dbpedia.org/resource/Bonthu_Ram_Mohan,1973-06-05,{Telangana|Warangal district},{http://dbpedia.org/resource/Telangana|http://dbpedia.org/resource/Warangal_district},Mayor of Hyderabad,Hyderabad,,,Bonthu Ram Mohan,,,17.370001000000002,78.480003,male,,,,
287,http://dbpedia.org/resource/Boris_Buzančić,1929-03-13,{Croatia|Bjelovar},{http://dbpedia.org/resource/Croatia|http://dbpedia.org/resource/Bjelovar},Mayor of Zagreb,Zagreb,1990.0,1993.0,Boris Buzančić,,,45.816666,15.983334,male,,61.0,64.0,3.0
288,http://dbpedia.org/resource/Brad_Woodside,1948-10-09,{Fredericton|New Brunswick},{http://dbpedia.org/resource/Fredericton|http://dbpedia.org/resource/New_Brunswick},Mayor of Fredericton New Brunswick,Fredericton New Brunswick,1986.0,1999.0,Brad Woodside,45.950001,-66.666664,,,male,,38.0,51.0,13.0
289,http://dbpedia.org/resource/Bram_Peper,1940-02-13,{Netherlands|Haarlem},{http://dbpedia.org/resource/Netherlands|http://dbpedia.org/resource/Haarlem},Mayor of Rotterdam,Rotterdam,,,Bram Peper,,,51.916668,4.5,male,,,,
290,http://dbpedia.org/resource/Brian_Babin,1948-03-23,Port Arthur Texas,"http://dbpedia.org/resource/Port_Arthur,_Texas",Mayor ofWoodville Texas,Woodville Texas,1982.0,1984.0,Brian Babin,29.885,-93.940002,,,male,,34.0,36.0,2.0
291,http://dbpedia.org/resource/Brian_Bowman_(politician),1971-08-18,{Winnipeg|Manitoba},{http://dbpedia.org/resource/Winnipeg|http://dbpedia.org/resource/Manitoba},Mayor of Winnipeg,Winnipeg,,,Brian Bowman (politician),49.899445,-97.13916800000001,49.899445,-97.13916800000001,male,0.0,,,
292,http://dbpedia.org/resource/Bruce_Breslow,1956-02-02,{Nevada|Sparks Nevada|United States},"{http://dbpedia.org/resource/Nevada|http://dbpedia.org/resource/Sparks,_Nevada|http://dbpedia.org/resource/United_States}",Mayor of Sparks,Sparks,,,Bruce Breslow,,,,,male,,,,
293,http://dbpedia.org/resource/Bruce_J._McDonald_(Michigan_politician),1866-08-26,Burtchville Township Michigan,"http://dbpedia.org/resource/Burtchville_Township,_Michigan",Mayor of the City of Flint Michigan,the City of Flint Michigan,1904.0,1905.0,Bruce J. McDonald (Michigan politician),43.115002000000004,-82.499443,,,male,,38.0,39.0,1.0
294,http://dbpedia.org/resource/Bryan_Baptiste,1955-10-15,{Hawaii|Kauai|Lihue Hawaii},"{http://dbpedia.org/resource/Hawaii|http://dbpedia.org/resource/Kauai|http://dbpedia.org/resource/Lihue,_Hawaii}",Mayor of Kauai,Kauai,,,Bryan Baptiste,,,,,male,,,,
295,http://dbpedia.org/resource/C._K._Garrison,1809-03-01,Fort Montgomery New York,"http://dbpedia.org/resource/Fort_Montgomery,_New_York",Mayor of San Francisco,San Francisco,,,C. K. Garrison,41.337502,-73.98278,37.783333,-122.41666399999998,male,4114.274177438043,,,
296,http://dbpedia.org/resource/Amos_H._Radcliffe,1870-01-16,Paterson New Jersey,"http://dbpedia.org/resource/Paterson,_New_Jersey",Mayor of Paterson New Jersey,Paterson New Jersey,,,Amos H. Radcliffe,40.914745,-74.16282700000001,,,male,,,,
297,http://dbpedia.org/resource/Ana_Botella,1953-07-23,{Spain|Madrid},{http://dbpedia.org/resource/Spain|http://dbpedia.org/resource/Madrid},Mayor of Madrid,Madrid,,,أنا بوتيلا,,,40.383334999999995,-3.7166669999999997,female,,,,
298,http://dbpedia.org/resource/Anatoly_Sobchak,1937-08-10,{Soviet Union|Chita Zabaykalsky Krai|Zabaykalsky Krai|Russian Soviet Federative Socialist Republic},"{http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Chita,_Zabaykalsky_Krai|http://dbpedia.org/resource/Zabaykalsky_Krai|http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic}",Mayor of Saint Petersburg,Saint Petersburg,,,Anatoli Alexandrowitsch Sobtschak,,,,,male,,,,
299,http://dbpedia.org/resource/Andrew_Gillum,1979-07-26,{Miami|United States|Florida},{http://dbpedia.org/resource/Miami|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Florida},Mayor ofTallahassee,Tallahassee,,,Andrew Gillum,25.775278,-80.208885,30.455,-84.253334,male,653.7566993625625,,,
300,http://dbpedia.org/resource/Andris_Ārgalis,1944-08-18,{Latvia|Latvian Soviet Socialist Republic|Ipiķi parish},{http://dbpedia.org/resource/Latvia|http://dbpedia.org/resource/Latvian_Soviet_Socialist_Republic|http://dbpedia.org/resource/Ipiķi_parish},Mayor of Riga,Riga,,,Andris Ārgalis,,,,,male,,,,
301,http://dbpedia.org/resource/Andriy_Sadovyi,1968-08-19,{Soviet Union|Lviv|Ukrainian Soviet Socialist Republic},{http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Lviv|http://dbpedia.org/resource/Ukrainian_Soviet_Socialist_Republic},Mayor of Lviv,Lviv,,,Andrij Sadowyj,,,49.830002,24.014166,male,,,,
302,http://dbpedia.org/resource/Angel_Taveras,1970-08-18,{Brooklyn|United States|New York},{http://dbpedia.org/resource/Brooklyn|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/New_York},Mayor of Providence Rhode Island,Providence Rhode Island,,,Angel Taveras,40.624722,-73.99028,41.823612,-71.422226,male,252.6091257869956,,,
303,http://dbpedia.org/resource/Angelito_Gatlabayan,{1952-07-03|1952-07-04},Antipolo,http://dbpedia.org/resource/Antipolo,Mayor of Antipolo City,Antipolo City,,,Angelito Gatlabayan,14.583332999999998,121.16666399999998,14.583332999999998,121.16666399999998,male,0.0,,,
304,http://dbpedia.org/resource/Angelo_Joseph_Rossi,1878-01-22,{California|Amador County California|Volcano},"{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Amador_County,_California|http://dbpedia.org/resource/Volcano}",Mayor of San Francisco,San Francisco,,,Angelo Joseph Rossi,,,37.783333,-122.41666399999998,male,,,,
305,http://dbpedia.org/resource/Anil_Sole,1959-09-19,{India|Maharashtra|Nagpur},{http://dbpedia.org/resource/India|http://dbpedia.org/resource/Maharashtra|http://dbpedia.org/resource/Nagpur},Mayor of Nagpur,Nagpur,2009.0,2014.0,Anil Sole,,,21.15,79.089996,male,,50.0,55.0,5.0
306,http://dbpedia.org/resource/Anna_Peterson,1947-05-30,{Corvallis Oregon|United States|Oregon},"{http://dbpedia.org/resource/Corvallis,_Oregon|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Oregon}",Mayor ofSalem Oregon,Salem Oregon,,,Anna Peterson,44.566666,-123.28333300000001,44.930832,-123.028893,,45.17617362044956,,,
307,http://dbpedia.org/resource/Annette_Strauss,1924-01-26,{Houston|Texas},{http://dbpedia.org/resource/Houston|http://dbpedia.org/resource/Texas},Mayor ofDallas,Dallas,1987.0,1991.0,Annette Strauss,29.762777000000003,-95.383057,32.775833,-96.796669,female,360.7321400350773,63.0,67.0,4.0
308,http://dbpedia.org/resource/Annisul_Huq,1952-10-27,{Bangladesh|Noakhali District},{http://dbpedia.org/resource/Bangladesh|http://dbpedia.org/resource/Noakhali_District},Mayor ofDhaka North City Corporation,Dhaka North City Corporation,2015.0,,Annisul Huq,,,,,male,,63.0,,
309,http://dbpedia.org/resource/Antanas_Mockus,1952-03-25,{Colombia|Bogotá},{http://dbpedia.org/resource/Colombia|http://dbpedia.org/resource/Bogotá},Mayor of Bogotá,Bogotá,,,Antanas Mockus,,,4.5980550000000004,-74.075836,male,,,,
310,http://dbpedia.org/resource/Anthony_A._Williams,1951-07-28,{California|Los Angeles},{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Los_Angeles},Mayor of the District of Columbia,the District of Columbia,,,Anthony A. Williams,,,,,male,,,,
311,http://dbpedia.org/resource/Anthony_Cannella,1969-03-22,{California|Ceres California|New Idria California},"{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Ceres,_California|http://dbpedia.org/resource/New_Idria,_California}",Mayor ofCeres California,Ceres California,,,Anthony Cannella,,,,,male,,,,
312,http://dbpedia.org/resource/Antonio_Ledezma,1955-05-01,San Juan de los Morros,http://dbpedia.org/resource/San_Juan_de_los_Morros,Mayor of Libertador Municipality,Libertador Municipality,1995.0,2000.0,Antonio Ledezma,,,,,male,,40.0,45.0,5.0
313,http://dbpedia.org/resource/Matthew_Scannapieco,1944-05-21,Staten Island,http://dbpedia.org/resource/Staten_Island,Mayor ofMarlboro New Jersey,Marlboro New Jersey,,,Matthew Scannapieco,40.576279,-74.144836,,,male,,,,
314,http://dbpedia.org/resource/Matthew_Sherman,1827-10-31,Charlestown Boston,"http://dbpedia.org/resource/Charlestown,_Boston",Mayor of San Diego,San Diego,,,Matthew Sherman,42.375278,-71.06444499999999,32.715,-117.162498,male,4147.13999495681,,,
315,http://dbpedia.org/resource/Maud_Burnett,1863-02-27,{Northumberland|Tynemouth},{http://dbpedia.org/resource/Northumberland|http://dbpedia.org/resource/Tynemouth},Mayor ofTynemouth,Tynemouth,1928.0,1930.0,Maud Burnett,,,,,female,,65.0,67.0,2.0
316,http://dbpedia.org/resource/Maurice_Carey_Blake,1815-10-20,Otisville_Maine,"http://dbpedia.org/resource/Otisville,_Maine",Mayor of San Francisco,San Francisco,,,Maurice Carey Blake,,,37.783333,-122.41666399999998,male,,,,
317,http://dbpedia.org/resource/Maurizio_Bevilacqua,1960-06-01,{Italy|Sulmona},{http://dbpedia.org/resource/Italy|http://dbpedia.org/resource/Sulmona},Mayor ofVaughanOntario,VaughanOntario,1988.0,1997.0,Maurizio Bevilacqua,,,,,male,,28.0,37.0,9.0
318,http://dbpedia.org/resource/Maury_Maverick,1895-10-23,{Texas|San Antonio},{http://dbpedia.org/resource/Texas|http://dbpedia.org/resource/San_Antonio},Mayor of San Antonio,San Antonio,1939.0,1941.0,Maury Maverick,,,29.416665999999996,-98.5,male,,44.0,46.0,2.0
319,http://dbpedia.org/resource/Max_von_Forckenbeck,1821-10-23,Münster,http://dbpedia.org/resource/Münster,Mayor of Berlin,Berlin,,,Max von Forckenbeck,,,,,male,,,,
320,http://dbpedia.org/resource/Mel_Mathay,1932-06-26,{Manila|Insular Government of the Philippine Islands},{http://dbpedia.org/resource/Manila|http://dbpedia.org/resource/Insular_Government_of_the_Philippine_Islands},Mayor of Quezon City,Quezon City,,,Ismael Mathay Junior,14.583332999999998,121.0,,,male,,,,
321,http://dbpedia.org/resource/Melis_Myrzakmatov,1969-04-18,{Osh Region|Kirghiz Soviet Socialist Republic|Papan},{http://dbpedia.org/resource/Osh_Region|http://dbpedia.org/resource/Kirghiz_Soviet_Socialist_Republic|http://dbpedia.org/resource/Papan},Mayor of Osh,Osh,,,Melisbek Myrsakmatow,,,,,male,,,,
322,http://dbpedia.org/resource/Meredith_P._Snyder,1859-10-22,Winston-Salem North Carolina,"http://dbpedia.org/resource/Winston-Salem,_North_Carolina",Mayor of Los Angeles,Los Angeles,,,Meredith P. Snyder,36.102764,-80.26049,34.049999,-118.25,male,3440.509659411549,,,
323,http://dbpedia.org/resource/Mike_Fahey,1943-12-20,{Kansas City Missouri|Missouri|United States},"{http://dbpedia.org/resource/Kansas_City,_Missouri|http://dbpedia.org/resource/Missouri|http://dbpedia.org/resource/United_States}",Mayor of Omaha,Omaha,,,Mike Fahey,39.099724,-94.578331,41.25,-96.0,male,267.6986299616281,,,
324,http://dbpedia.org/resource/Roy_McLennan,1924-10-30,Wellington,http://dbpedia.org/resource/Wellington,Mayor of Nelson,Nelson,1971.0,1980.0,Roy McLennan,-41.288887,174.777222,,,male,,47.0,56.0,9.0
325,http://dbpedia.org/resource/Rudy_McCollum,{1955-11-27|1955-11-28},{Virginia|Richmond Virginia|United States},"{http://dbpedia.org/resource/Virginia|http://dbpedia.org/resource/Richmond,_Virginia|http://dbpedia.org/resource/United_States}",Mayor of Richmond Virginia,Richmond Virginia,,,Rudy McCollum,,,37.533333,-77.466667,male,,,,
326,http://dbpedia.org/resource/Russ_Rimmington,1945-12-29,{Oamaru|New Zealand},{http://dbpedia.org/resource/Oamaru|http://dbpedia.org/resource/New_Zealand},Mayor of Hamilton New Zealand,Hamilton New Zealand,,,Russ Rimmington,,,-37.783333,175.28333999999998,male,,,,
327,http://dbpedia.org/resource/Rutherford_B._Irones,1877-03-04,Oakland California,"http://dbpedia.org/resource/Oakland,_California",Mayor of San Diego,San Diego,,,Rutherford B. Irones,37.804443,-122.27253700000001,32.715,-117.162498,male,731.0672151678605,,,
328,http://dbpedia.org/resource/Rémy_Pagani,1954-04-21,Geneva,http://dbpedia.org/resource/Geneva,Mayor of Geneva,Geneva,,,Rémy Pagani,,,,,male,,,,
329,http://dbpedia.org/resource/Sadegh_Najafi-Khazarlou,1960-12-02,{Iran|Khezerlu},{http://dbpedia.org/resource/Iran|http://dbpedia.org/resource/Khezerlu},Mayor of Tabriz,Tabriz,,,Sadegh Najafi-Khazarlou,,,,,male,,,,
330,http://dbpedia.org/resource/Sam_Mardian,1919-06-24,Pasadena California,"http://dbpedia.org/resource/Pasadena,_California",Mayor of Phoenix,Phoenix,,,Sam Mardian,34.156113,-118.13194299999999,,,male,,,,
331,http://dbpedia.org/resource/Sam_McBride,1866-07-13,{Toronto|Ontario},{http://dbpedia.org/resource/Toronto|http://dbpedia.org/resource/Ontario},Mayor of Toronto,Toronto,1928.0,1929.0,Samuel McBride,43.700001,-79.400002,43.700001,-79.400002,male,0.0,62.0,63.0,1.0
332,http://dbpedia.org/resource/Sam_Steiger,1929-03-10,New York City,http://dbpedia.org/resource/New_York_City,Mayor of Prescott Arizona,Prescott Arizona,,,Sam Steiger,40.7127,-74.005898,,,male,,,,
333,http://dbpedia.org/resource/Samuel_Abbott_Green,1830-03-16,Groton Massachusetts,"http://dbpedia.org/resource/Groton,_Massachusetts",Mayor of Boston Massachusetts,Boston Massachusetts,1882.0,1882.0,Samuel Abbott Green,42.611111,-71.574997,42.358055,-71.063614,male,50.46825552274823,52.0,52.0,0.0
334,http://dbpedia.org/resource/Samuel_Bickerton_Harman,1819-12-20,Brompton London,"http://dbpedia.org/resource/Brompton,_London",Mayor of Toronto,Toronto,1869.0,1870.0,Samuel Bickerton Harman,,,43.700001,-79.400002,male,,50.0,51.0,1.0
335,http://dbpedia.org/resource/Samuel_Carter_(Canadian_politician),1859-12-08,{Nottinghamshire|Ruddington|England},{http://dbpedia.org/resource/Nottinghamshire|http://dbpedia.org/resource/Ruddington|http://dbpedia.org/resource/England},Mayor ofGuelph Ontario,Guelph Ontario,,,Samuel Carter (Canadian politician),,,43.549999,-80.25,male,,,,
336,http://dbpedia.org/resource/Samuel_Clarke_(politician),1853-07-29,{Province of Canada|Brampton},{http://dbpedia.org/resource/Province_of_Canada|http://dbpedia.org/resource/Brampton},Mayor ofCobourg Ontario,Cobourg Ontario,,,,,,,,,,,,
337,http://dbpedia.org/resource/Samuel_M._Jones,1846-08-03,{Wales|Caernarfonshire},{http://dbpedia.org/resource/Wales|http://dbpedia.org/resource/Caernarfonshire},Mayor ofToledoOhio,ToledoOhio,1897.0,,Samuel M. Jones,,,,,male,,51.0,,
338,http://dbpedia.org/resource/Samuel_S._Stratton,1916-09-27,{Yonkers New York|New York},"{http://dbpedia.org/resource/Yonkers,_New_York|http://dbpedia.org/resource/New_York}",Mayor ofSchenectady New York,Schenectady New York,1956.0,1959.0,Samuel S. Stratton,40.941387,-73.864441,,,male,,40.0,43.0,3.0
339,http://dbpedia.org/resource/Samuel_Starkweather,1799-12-27,Pawtucket Rhode Island,"http://dbpedia.org/resource/Pawtucket,_Rhode_Island",Mayor of Cleveland,Cleveland,1844.0,1845.0,Samuel Starkweather,41.875557,-71.37694499999999,41.482224,-81.669724,male,854.8784761083889,45.0,46.0,1.0
340,http://dbpedia.org/resource/Samuel_W._Bridgham,1774-05-04,Seekonk Massachusetts,"http://dbpedia.org/resource/Seekonk,_Massachusetts",Mayor of Providence Rhode Island,Providence Rhode Island,,,Samuel W. Bridgham,41.808334,-71.337502,41.823612,-71.422226,male,7.219350518953863,,,
341,http://dbpedia.org/resource/Mark_Gerretsen,1975-06-05,{Kingston Ontario|Canada|Ontario},"{http://dbpedia.org/resource/Kingston,_Ontario|http://dbpedia.org/resource/Canada|http://dbpedia.org/resource/Ontario}",Mayor ofKingstonOntario,KingstonOntario,,,Mark Gerretsen,44.233334,-76.5,,,male,,,,
342,http://dbpedia.org/resource/Marshall_Chapin,1798-02-27,Bernardston Massachusetts,"http://dbpedia.org/resource/Bernardston,_Massachusetts",Mayor of Detroit,Detroit,1829.0,1829.0,Marshall Chapin,42.670834,-72.550003,42.33139,-83.04583000000001,male,860.1814440565287,31.0,31.0,0.0
343,http://dbpedia.org/resource/Marta_Hernández_Romero,1958-03-19,{Santiago de Cuba|Cuba},{http://dbpedia.org/resource/Santiago_de_Cuba|http://dbpedia.org/resource/Cuba},Mayor ofHavana,Havana,,,Marta Hernández Romero,20.019833,-75.813919,,,female,,,,
344,http://dbpedia.org/resource/Martin_Chávez,1952-03-02,Albuquerque New Mexico,"http://dbpedia.org/resource/Albuquerque,_New_Mexico",Mayor of Albuquerque New Mexico,Albuquerque New Mexico,,,Martin Chávez,35.110832,-106.610001,,,male,,,,
345,http://dbpedia.org/resource/Martin_H._Weight,1855-04-07,Salt Lake City,http://dbpedia.org/resource/Salt_Lake_City,Mayor of Pasadena,Pasadena,1901.0,1903.0,Martin H. Weight,40.75,-111.88333100000001,34.156113,-118.13194299999999,male,916.3717630763814,46.0,48.0,2.0
346,http://dbpedia.org/resource/Martín_Buzzi,1967-03-06,Comodoro Rivadavia,http://dbpedia.org/resource/Comodoro_Rivadavia,Mayor of Comodoro Rivadavia,Comodoro Rivadavia,,,Martín Buzzi,,,,,male,,,,
347,http://dbpedia.org/resource/Martín_Sabbatella,1970-04-14,{Buenos Aires Province|Morón Buenos Aires|Argentina},"{http://dbpedia.org/resource/Buenos_Aires_Province|http://dbpedia.org/resource/Morón,_Buenos_Aires|http://dbpedia.org/resource/Argentina}",Mayor of Morón,Morón,,,Martín Sabbatella,-38.133334999999995,-61.966667,,,male,,,,
348,http://dbpedia.org/resource/Masjchun_Sofwan,1927-09-07,{Indonesia|East Java|Blitar},{http://dbpedia.org/resource/Indonesia|http://dbpedia.org/resource/East_Java|http://dbpedia.org/resource/Blitar},Mayor ofJambi,Jambi,1979.0,1989.0,Masjchun Sofwan,,,,,male,,52.0,62.0,10.0
349,http://dbpedia.org/resource/Mason_Andrews,1919-04-19,Norfolk Virginia,"http://dbpedia.org/resource/Norfolk,_Virginia",Mayor ofNorfolk Virginia,Norfolk Virginia,,,Mason Andrews,36.916668,-76.199997,,,male,,,,
350,http://dbpedia.org/resource/Mats_Green,1979-04-06,{Huskvarna|Sweden},{http://dbpedia.org/resource/Huskvarna|http://dbpedia.org/resource/Sweden},Mayor of Jönköping,Jönköping,,,Mats Green,,,,,male,,,,
351,http://dbpedia.org/resource/Matt_Little,1984-11-24,{Dakota County Minnesota|Lakeville Minnesota},"{http://dbpedia.org/resource/Dakota_County,_Minnesota|http://dbpedia.org/resource/Lakeville,_Minnesota}",Mayor ofLakeville Minnesota,Lakeville Minnesota,,,,,,,,,,,,
352,http://dbpedia.org/resource/Stéphane_Gendron,1967-12-22,{Saint-Jean-sur-Richelieu|Quebec},{http://dbpedia.org/resource/Saint-Jean-sur-Richelieu|http://dbpedia.org/resource/Quebec},Mayor ofHuntingdon Quebec,Huntingdon Quebec,,,Stéphane Gendron,45.316666,-73.26666999999999,,,male,,,,
